GameIndex,AwayTeam,HomeTeam,AwayPlay,HomePlay,PlayStartTime,PlayEndTime,Make,PlayType,ScoreDifference
131,LAC,DET,1,0,72,52,1,2,-4
131,LAC,DET,1,0,52,33,0,5,-2
131,LAC,DET,0,1,33,26,0,5,4
131,LAC,DET,1,0,26,26,0,5,-2
131,LAC,DET,1,0,26,20,1,3,-3
131,LAC,DET,0,1,20,1,0,2,0
132,LAC,DET,1,0,171,157,0,2,0
132,LAC,DET,1,0,156,145,0,5,0
132,LAC,DET,1,0,142,132,1,3,-1
132,LAC,DET,0,1,132,114,1,2,-2
132,LAC,DET,0,1,114,100,0,5,0
132,LAC,DET,1,0,100,87,0,5,1
132,LAC,DET,1,0,87,81,0,0,-1
132,LAC,DET,0,1,81,54,0,2,1
132,LAC,DET,0,1,54,39,0,5,1
132,LAC,DET,1,0,39,31,0,5,1
132,LAC,DET,1,0,31,12,1,3,0
132,LAC,DET,1,0,12,9,0,5,3
132,LAC,DET,0,1,9,8,0,2,-2
132,LAC,DET,0,1,7,6,0,2,-2
132,LAC,DET,0,1,5,3,0,2,-2
133,NOP,POR,0,1,175,156,0,2,8
133,NOP,POR,0,1,155,152,0,5,8
133,NOP,POR,0,1,151,126,0,3,7
133,NOP,POR,1,0,125,114,1,2,-7
133,NOP,POR,1,0,114,97,0,5,-5
133,NOP,POR,1,0,97,90,1,2,-7
133,NOP,POR,0,1,90,90,0,5,5
133,NOP,POR,1,0,90,68,0,5,-4
133,NOP,POR,1,0,68,54,1,2,-6
133,NOP,POR,0,1,54,33,0,5,4
133,NOP,POR,0,1,33,33,0,0,4
133,NOP,POR,1,0,33,27,0,3,-4
133,NOP,POR,1,0,27,18,0,3,-4
133,NOP,POR,1,0,16,14,0,5,-4
133,NOP,POR,1,0,14,10,1,2,-6
133,NOP,POR,1,0,10,8,0,5,-4
133,NOP,POR,1,0,8,2,0,3,-6
133,NOP,POR,1,0,1,1,1,2,-6
134,BOS,DET,1,0,174,162,1,3,-7
134,BOS,DET,1,0,162,156,0,5,-4
134,BOS,DET,0,1,156,144,1,2,4
134,BOS,DET,1,0,144,144,0,5,-6
134,BOS,DET,1,0,144,130,0,3,-7
134,BOS,DET,0,1,130,130,0,5,7
134,BOS,DET,0,1,130,116,1,2,4
134,BOS,DET,1,0,116,102,0,3,-6
134,BOS,DET,0,1,101,83,0,2,6
134,BOS,DET,1,0,82,73,1,2,-6
134,BOS,DET,0,1,73,58,0,0,4
134,BOS,DET,1,0,58,49,0,2,-4
134,BOS,DET,0,1,48,27,0,2,4
134,BOS,DET,1,0,27,19,1,2,-4
134,BOS,DET,0,1,19,19,0,5,2
134,BOS,DET,1,0,19,19,0,5,-1
134,BOS,DET,1,0,19,11,0,2,-3
134,BOS,DET,1,0,11,9,0,5,-3
134,BOS,DET,1,0,9,3,1,3,-5
134,BOS,DET,1,0,2,2,0,5,-2
134,BOS,DET,1,0,1,0,0,3,-3
135,MIN,NYK,1,0,158,153,1,2,-8
135,MIN,NYK,0,1,153,134,0,2,6
135,MIN,NYK,0,1,133,133,0,2,6
135,MIN,NYK,1,0,132,132,0,5,-6
135,MIN,NYK,1,0,132,120,1,2,-8
135,MIN,NYK,0,1,120,96,0,2,6
135,MIN,NYK,1,0,95,87,0,2,-6
135,MIN,NYK,1,0,86,85,0,5,-6
135,MIN,NYK,1,0,85,76,0,0,-7
135,MIN,NYK,0,1,76,55,0,2,7
135,MIN,NYK,1,0,54,53,0,2,-7
135,MIN,NYK,1,0,52,49,1,2,-7
135,MIN,NYK,1,0,41,29,0,5,-5
135,MIN,NYK,1,0,29,22,1,3,-7
135,MIN,NYK,1,0,22,22,0,5,-4
135,MIN,NYK,1,0,22,15,0,3,-6
135,MIN,NYK,1,0,14,11,1,2,-6
135,MIN,NYK,0,1,11,11,0,5,4
135,MIN,NYK,1,0,11,11,0,5,-3
135,MIN,NYK,1,0,11,7,0,3,-5
135,MIN,NYK,1,0,6,5,1,2,-5
135,MIN,NYK,1,0,5,4,0,5,-3
135,MIN,NYK,1,0,4,2,0,3,-5
135,MIN,NYK,1,0,1,0,0,3,-5
136,TOR,CHA,1,0,178,178,0,5,-4
136,TOR,CHA,1,0,178,164,0,3,-6
136,TOR,CHA,1,0,163,153,0,5,-6
136,TOR,CHA,1,0,151,133,1,2,-7
136,TOR,CHA,0,1,133,112,0,2,5
136,TOR,CHA,0,1,110,107,0,3,5
136,TOR,CHA,1,0,105,96,0,2,-5
136,TOR,CHA,1,0,94,88,0,2,-5
136,TOR,CHA,1,0,86,79,0,3,-5
136,TOR,CHA,0,1,78,64,0,2,5
136,TOR,CHA,1,0,63,56,1,3,-5
136,TOR,CHA,0,1,56,37,0,0,2
136,TOR,CHA,1,0,37,26,1,2,-2
136,TOR,CHA,0,1,26,2,0,0,0
136,TOR,CHA,1,0,1,0,0,3,0
137,OKC,CLE,0,1,170,145,0,2,5
137,OKC,CLE,0,1,144,144,1,2,5
137,OKC,CLE,1,0,144,130,0,0,-7
137,OKC,CLE,0,1,130,129,0,0,7
137,OKC,CLE,0,1,129,124,0,5,7
137,OKC,CLE,0,1,124,104,1,3,5
137,OKC,CLE,1,0,104,94,1,3,-8
137,OKC,CLE,0,1,94,70,0,0,5
137,OKC,CLE,1,0,58,53,1,2,-5
137,OKC,CLE,0,1,53,28,0,2,3
137,OKC,CLE,1,0,23,9,0,3,-3
137,OKC,CLE,0,1,8,7,0,0,3
137,OKC,CLE,1,0,7,3,0,3,-3
137,OKC,CLE,1,0,2,1,0,5,-3
138,DET,CHI,0,1,180,171,1,2,-4
138,DET,CHI,1,0,171,150,0,3,2
138,DET,CHI,1,0,150,140,0,5,2
138,DET,CHI,1,0,140,128,1,2,0
138,DET,CHI,0,1,128,109,1,2,-2
138,DET,CHI,0,1,109,95,0,5,0
138,DET,CHI,0,1,95,77,0,0,-2
138,DET,CHI,1,0,77,60,0,2,2
138,DET,CHI,0,1,60,52,1,3,-2
138,DET,CHI,0,1,51,50,0,5,1
138,DET,CHI,1,0,50,32,0,5,0
138,DET,CHI,1,0,32,19,1,2,-2
138,DET,CHI,0,1,18,0,0,2,0
139,DET,CHI,0,1,162,144,0,2,-2
139,DET,CHI,1,0,143,122,0,3,2
139,DET,CHI,0,1,122,115,1,2,-2
139,DET,CHI,1,0,115,100,1,2,0
139,DET,CHI,0,1,100,68,0,2,-2
139,DET,CHI,1,0,68,64,0,2,2
139,DET,CHI,0,1,62,52,0,3,-2
139,DET,CHI,1,0,51,32,0,2,2
139,DET,CHI,1,0,28,21,0,5,2
139,DET,CHI,0,1,21,14,0,5,-1
139,DET,CHI,0,1,14,11,0,5,-1
139,DET,CHI,0,1,11,4,1,2,-2
139,DET,CHI,1,0,4,0,0,2,0
140,DET,CHI,1,0,169,161,0,3,-2
140,DET,CHI,0,1,159,140,0,5,2
140,DET,CHI,0,1,140,140,0,0,2
140,DET,CHI,1,0,140,124,0,2,-2
140,DET,CHI,0,1,122,103,0,2,2
140,DET,CHI,0,1,101,101,0,2,2
140,DET,CHI,1,0,101,101,0,5,-2
140,DET,CHI,0,1,101,93,0,2,2
140,DET,CHI,0,1,93,88,1,2,2
140,DET,CHI,1,0,88,78,1,3,-4
140,DET,CHI,0,1,78,56,1,2,1
140,DET,CHI,1,0,56,37,1,3,-3
140,DET,CHI,0,1,37,16,0,2,0
140,DET,CHI,0,1,14,13,0,2,0
140,DET,CHI,1,0,11,3,0,2,0
140,DET,CHI,0,1,2,0,0,3,0
141,DET,CHI,0,1,170,157,1,2,2
141,DET,CHI,1,0,157,140,0,3,-4
141,DET,CHI,1,0,140,139,1,2,-4
141,DET,CHI,0,1,139,120,0,2,2
141,DET,CHI,1,0,119,106,0,2,-2
141,DET,CHI,0,1,106,106,0,5,2
141,DET,CHI,1,0,106,96,1,2,-2
141,DET,CHI,0,1,96,82,0,2,0
141,DET,CHI,0,1,81,78,0,3,0
141,DET,CHI,0,1,67,62,0,0,0
141,DET,CHI,1,0,62,45,0,2,0
141,DET,CHI,1,0,45,45,0,2,0
141,DET,CHI,0,1,43,28,0,3,0
141,DET,CHI,1,0,28,28,0,5,0
141,DET,CHI,0,1,28,7,0,3,0
141,DET,CHI,1,0,5,0,0,2,0
142,DET,CHI,1,0,166,150,0,0,5
142,DET,CHI,0,1,150,146,1,2,-5
142,DET,CHI,1,0,146,127,1,2,3
142,DET,CHI,0,1,127,114,1,2,-5
142,DET,CHI,1,0,114,98,1,3,3
142,DET,CHI,0,1,98,94,1,2,-6
142,DET,CHI,1,0,94,78,1,2,4
142,DET,CHI,1,0,78,70,0,5,6
142,DET,CHI,1,0,70,67,0,5,6
142,DET,CHI,1,0,67,55,1,2,4
142,DET,CHI,1,0,55,52,0,5,6
142,DET,CHI,1,0,52,30,0,2,4
142,DET,CHI,1,0,28,26,0,2,4
142,DET,CHI,0,1,24,20,0,3,-4
142,DET,CHI,0,1,18,18,0,5,-4
142,DET,CHI,0,1,18,15,0,5,-4
142,DET,CHI,0,1,14,5,1,3,-4
142,DET,CHI,0,1,5,4,0,5,-1
142,DET,CHI,0,1,4,1,0,3,-3
143,SAC,MIN,1,0,172,146,0,3,1
143,SAC,MIN,0,1,145,135,0,2,-1
143,SAC,MIN,1,0,134,131,0,5,1
143,SAC,MIN,0,1,131,124,1,2,-1
143,SAC,MIN,1,0,124,108,0,3,-1
143,SAC,MIN,1,0,107,97,0,2,-1
143,SAC,MIN,1,0,96,80,0,5,-1
143,SAC,MIN,1,0,80,70,0,5,-3
143,SAC,MIN,1,0,70,70,0,0,-3
143,SAC,MIN,0,1,70,54,0,3,3
143,SAC,MIN,0,1,47,30,0,2,3
143,SAC,MIN,0,1,29,29,0,5,3
143,SAC,MIN,1,0,29,23,1,2,-3
143,SAC,MIN,1,0,17,14,0,5,-1
143,SAC,MIN,1,0,14,5,1,2,-3
143,SAC,MIN,1,0,5,5,0,5,-1
143,SAC,MIN,0,1,5,3,0,5,3
143,SAC,MIN,1,0,3,2,0,5,-2
143,SAC,MIN,1,0,2,0,0,3,-4
144,NOP,DEN,0,1,177,150,0,2,-3
144,NOP,DEN,1,0,141,127,1,2,3
144,NOP,DEN,0,1,127,109,0,2,-5
144,NOP,DEN,0,1,108,89,0,5,-5
144,NOP,DEN,0,1,89,83,1,2,-7
144,NOP,DEN,1,0,83,60,0,2,5
144,NOP,DEN,0,1,59,43,0,3,-5
144,NOP,DEN,0,1,42,40,0,2,-5
144,NOP,DEN,0,1,38,36,0,5,-5
144,NOP,DEN,1,0,36,34,0,5,7
144,NOP,DEN,0,1,34,28,1,2,-7
144,NOP,DEN,0,1,28,25,0,5,-5
144,NOP,DEN,0,1,24,16,0,3,-6
144,NOP,DEN,0,1,15,15,0,5,-6
144,NOP,DEN,0,1,15,9,1,3,-7
144,NOP,DEN,0,1,9,9,0,5,-4
144,NOP,DEN,0,1,9,3,1,2,-6
144,NOP,DEN,0,1,3,2,0,5,-4
144,NOP,DEN,0,1,1,1,0,3,-5
145,ATL,ORL,1,0,174,166,0,0,2
145,ATL,ORL,0,1,166,160,0,3,-2
145,ATL,ORL,1,0,159,144,0,2,2
145,ATL,ORL,0,1,143,139,1,2,-2
145,ATL,ORL,1,0,139,118,0,3,0
145,ATL,ORL,0,1,112,103,0,2,0
145,ATL,ORL,0,1,102,102,1,2,0
145,ATL,ORL,0,1,102,89,0,5,2
145,ATL,ORL,1,0,89,79,0,5,0
145,ATL,ORL,0,1,79,66,0,2,0
145,ATL,ORL,1,0,64,44,1,3,0
145,ATL,ORL,0,1,44,39,0,0,-3
145,ATL,ORL,1,0,37,16,0,2,3
146,BKN,CHI,1,0,169,156,1,2,4
146,BKN,CHI,0,1,156,139,0,2,-6
146,BKN,CHI,1,0,138,123,0,2,6
146,BKN,CHI,0,1,123,114,1,2,-6
146,BKN,CHI,1,0,114,97,0,2,4
146,BKN,CHI,0,1,96,89,0,0,-4
146,BKN,CHI,1,0,89,71,0,2,4
146,BKN,CHI,1,0,71,53,0,2,4
146,BKN,CHI,1,0,52,52,0,2,4
146,BKN,CHI,1,0,35,21,0,2,4
146,BKN,CHI,1,0,21,21,0,5,4
146,BKN,CHI,0,1,21,20,0,5,-2
146,BKN,CHI,0,1,20,11,0,5,-2
146,BKN,CHI,0,1,11,6,0,2,-4
146,BKN,CHI,0,1,5,5,0,5,-4
146,BKN,CHI,0,1,5,0,1,3,-6
147,OKC,LAC,0,1,168,152,0,3,0
147,OKC,LAC,1,0,152,148,0,2,0
147,OKC,LAC,1,0,148,148,0,0,0
147,OKC,LAC,0,1,148,128,1,2,0
147,OKC,LAC,1,0,128,112,0,3,-2
147,OKC,LAC,0,1,111,95,0,2,2
147,OKC,LAC,1,0,94,88,0,2,-2
147,OKC,LAC,1,0,87,71,0,5,-2
147,OKC,LAC,0,1,71,61,0,3,2
147,OKC,LAC,1,0,60,49,1,3,-2
147,OKC,LAC,0,1,49,38,1,2,-1
147,OKC,LAC,1,0,38,29,1,2,-1
147,OKC,LAC,0,1,29,14,0,0,-1
147,OKC,LAC,0,1,14,14,0,5,-1
147,OKC,LAC,1,0,14,12,0,0,1
147,OKC,LAC,0,1,12,11,1,2,-1
147,OKC,LAC,1,0,11,6,1,2,-1
147,OKC,LAC,0,1,6,1,0,2,-1
148,LAL,DEN,0,1,169,158,1,3,-6
148,LAL,DEN,1,0,158,138,0,2,3
148,LAL,DEN,0,1,137,131,0,2,-3
148,LAL,DEN,1,0,129,116,0,2,3
148,LAL,DEN,1,0,116,116,0,5,3
148,LAL,DEN,0,1,116,103,0,3,-3
148,LAL,DEN,0,1,102,83,0,5,-3
148,LAL,DEN,0,1,83,73,0,2,-5
148,LAL,DEN,0,1,72,68,0,3,-5
148,LAL,DEN,1,0,66,52,0,3,5
148,LAL,DEN,1,0,51,32,1,2,5
148,LAL,DEN,1,0,32,23,0,5,7
148,LAL,DEN,0,1,23,22,0,5,-5
148,LAL,DEN,0,1,21,16,0,5,-6
148,LAL,DEN,0,1,16,9,1,2,-7
148,LAL,DEN,0,1,9,8,0,5,-5
148,LAL,DEN,0,1,8,0,1,3,-7
149,DET,MIA,0,1,163,144,0,2,1
149,DET,MIA,1,0,143,137,0,2,-1
149,DET,MIA,0,1,136,128,0,2,1
149,DET,MIA,1,0,127,121,1,3,-1
149,DET,MIA,1,0,120,105,0,5,2
149,DET,MIA,1,0,105,86,0,2,1
149,DET,MIA,0,1,85,78,1,2,-1
149,DET,MIA,0,1,78,67,0,5,1
149,DET,MIA,1,0,67,56,1,2,-1
149,DET,MIA,0,1,56,32,0,2,-1
149,DET,MIA,1,0,31,10,0,3,1
149,DET,MIA,0,1,9,3,0,2,-1
149,DET,MIA,0,1,2,2,0,5,-1
149,DET,MIA,0,1,1,0,0,2,-1
150,DAL,TOR,1,0,168,158,1,2,-9
150,DAL,TOR,0,1,158,136,1,2,7
150,DAL,TOR,1,0,136,120,1,2,-9
150,DAL,TOR,1,0,120,108,0,5,-7
150,DAL,TOR,1,0,108,96,1,2,-8
150,DAL,TOR,0,1,96,84,0,0,6
150,DAL,TOR,1,0,84,80,1,2,-6
150,DAL,TOR,0,1,80,67,0,5,4
150,DAL,TOR,1,0,67,60,0,3,-5
150,DAL,TOR,0,1,60,60,0,5,5
150,DAL,TOR,1,0,60,53,0,3,-5
150,DAL,TOR,1,0,53,45,0,5,-5
150,DAL,TOR,0,1,45,45,0,0,6
150,DAL,TOR,1,0,45,43,1,3,-6
150,DAL,TOR,1,0,43,34,0,5,-3
150,DAL,TOR,1,0,34,26,1,3,-5
150,DAL,TOR,0,1,26,16,1,2,2
150,DAL,TOR,1,0,16,12,1,2,-4
150,DAL,TOR,0,1,12,12,0,5,2
150,DAL,TOR,1,0,11,11,0,5,-2
150,DAL,TOR,1,0,11,4,0,3,-4
150,DAL,TOR,1,0,3,1,0,2,-4
151,DAL,BKN,1,0,161,143,0,2,3
151,DAL,BKN,0,1,140,130,1,2,-3
151,DAL,BKN,1,0,130,130,0,5,1
151,DAL,BKN,0,1,129,123,1,3,-1
151,DAL,BKN,1,0,123,108,0,3,-2
151,DAL,BKN,0,1,107,94,0,2,2
151,DAL,BKN,0,1,93,86,0,5,2
151,DAL,BKN,0,1,86,65,0,2,0
151,DAL,BKN,1,0,63,47,0,3,0
151,DAL,BKN,0,1,46,32,0,2,0
151,DAL,BKN,1,0,31,12,1,2,0
151,DAL,BKN,0,1,12,12,0,5,-2
151,DAL,BKN,0,1,12,6,1,3,-3
151,DAL,BKN,1,0,6,1,0,2,0
152,DAL,BKN,0,1,178,158,0,3,-1
152,DAL,BKN,1,0,157,147,0,2,1
152,DAL,BKN,0,1,145,141,1,3,-1
152,DAL,BKN,1,0,141,125,1,3,-2
152,DAL,BKN,0,1,125,99,0,2,-1
152,DAL,BKN,1,0,98,84,0,3,1
152,DAL,BKN,0,1,83,75,0,2,-1
152,DAL,BKN,1,0,73,58,0,0,1
152,DAL,BKN,0,1,58,42,1,2,-1
152,DAL,BKN,1,0,42,19,1,2,-1
152,DAL,BKN,1,0,19,10,0,5,1
152,DAL,BKN,0,1,10,4,0,2,-1
153,SAC,IND,0,1,157,152,0,5,-2
153,SAC,IND,1,0,152,138,0,0,1
153,SAC,IND,0,1,138,126,1,3,-1
153,SAC,IND,0,1,126,100,0,5,2
153,SAC,IND,1,0,100,93,1,2,-2
153,SAC,IND,0,1,93,75,0,3,0
153,SAC,IND,0,1,74,65,0,5,0
153,SAC,IND,0,1,65,48,0,3,-2
153,SAC,IND,0,1,46,36,0,2,-2
153,SAC,IND,1,0,35,10,0,3,2
153,SAC,IND,1,0,8,4,0,5,2
153,SAC,IND,0,1,4,0,0,2,-2
154,HOU,ORL,0,1,167,146,0,2,-1
154,HOU,ORL,1,0,144,129,0,3,1
154,HOU,ORL,0,1,128,103,0,2,-1
154,HOU,ORL,1,0,102,83,0,5,1
154,HOU,ORL,1,0,83,83,0,0,1
154,HOU,ORL,0,1,83,73,1,2,-1
154,HOU,ORL,1,0,73,61,0,3,-1
154,HOU,ORL,0,1,60,43,0,2,1
154,HOU,ORL,0,1,43,27,0,5,1
154,HOU,ORL,0,1,27,14,1,2,-1
154,HOU,ORL,1,0,14,4,0,3,-1
154,HOU,ORL,1,0,1,1,0,5,-1
154,HOU,ORL,1,0,1,1,0,5,-1
154,HOU,ORL,1,0,1,0,0,3,-3
155,SAS,HOU,0,1,171,166,0,3,9
155,SAS,HOU,1,0,166,155,0,2,-9
155,SAS,HOU,1,0,154,154,1,2,-9
155,SAS,HOU,1,0,154,149,0,5,-7
155,SAS,HOU,1,0,149,140,0,2,-7
155,SAS,HOU,1,0,139,134,0,5,-7
155,SAS,HOU,1,0,134,121,0,2,-7
155,SAS,HOU,1,0,120,120,1,2,-7
155,SAS,HOU,1,0,120,119,0,5,-5
155,SAS,HOU,0,1,119,104,0,2,5
155,SAS,HOU,1,0,101,101,0,0,-5
155,SAS,HOU,1,0,101,101,0,5,-5
155,SAS,HOU,1,0,101,82,1,3,-7
155,SAS,HOU,0,1,82,56,0,2,4
155,SAS,HOU,1,0,55,39,0,2,-4
155,SAS,HOU,0,1,37,14,0,2,4
155,SAS,HOU,1,0,13,3,0,3,-4
155,SAS,HOU,1,0,2,1,0,3,-4
156,NOP,MIA,0,1,164,149,0,3,2
156,NOP,MIA,0,1,144,139,0,5,2
156,NOP,MIA,0,1,139,123,0,3,0
156,NOP,MIA,1,0,122,107,0,2,0
156,NOP,MIA,1,0,106,105,1,2,0
156,NOP,MIA,0,1,105,90,1,2,-2
156,NOP,MIA,1,0,90,79,1,2,0
156,NOP,MIA,0,1,79,69,1,2,-2
156,NOP,MIA,1,0,69,52,0,0,0
156,NOP,MIA,0,1,52,48,1,2,0
156,NOP,MIA,1,0,48,37,1,2,-2
156,NOP,MIA,0,1,37,15,0,2,0
156,NOP,MIA,1,0,9,2,0,2,0
157,HOU,NOP,1,0,171,171,0,5,-2
157,HOU,NOP,1,0,170,147,1,3,-3
157,HOU,NOP,0,1,147,134,1,2,0
157,HOU,NOP,1,0,134,110,0,3,-2
157,HOU,NOP,1,0,108,105,0,3,-2
157,HOU,NOP,0,1,104,90,0,0,2
157,HOU,NOP,1,0,90,66,0,3,-2
157,HOU,NOP,0,1,64,52,0,2,2
157,HOU,NOP,1,0,51,32,0,2,-2
157,HOU,NOP,0,1,31,9,0,3,2
157,HOU,NOP,0,1,6,2,0,5,2
157,HOU,NOP,1,0,2,1,0,0,-2
158,LAC,UTA,1,0,169,162,1,2,-1
158,LAC,UTA,0,1,162,142,0,0,-1
158,LAC,UTA,0,1,142,123,0,5,-1
158,LAC,UTA,0,1,123,114,1,2,-3
158,LAC,UTA,1,0,114,96,1,3,1
158,LAC,UTA,0,1,96,82,1,3,-4
158,LAC,UTA,1,0,82,63,1,3,1
158,LAC,UTA,0,1,63,46,1,2,-4
158,LAC,UTA,1,0,46,28,1,3,2
158,LAC,UTA,0,1,28,24,0,3,-5
158,LAC,UTA,0,1,24,22,1,2,-5
158,LAC,UTA,0,1,22,17,0,5,-3
158,LAC,UTA,0,1,17,16,0,5,-3
158,LAC,UTA,0,1,16,6,1,2,-5
158,LAC,UTA,0,1,6,4,0,5,-3
158,LAC,UTA,0,1,4,3,0,0,-5
159,POR,SAC,1,0,177,162,0,2,2
159,POR,SAC,1,0,161,160,1,2,2
159,POR,SAC,0,1,160,141,0,2,-4
159,POR,SAC,1,0,140,122,0,0,4
159,POR,SAC,0,1,122,111,0,2,-4
159,POR,SAC,1,0,110,87,1,2,4
159,POR,SAC,0,1,87,75,0,3,-6
159,POR,SAC,1,0,74,67,0,5,6
159,POR,SAC,1,0,67,51,0,3,4
159,POR,SAC,1,0,50,31,1,2,4
159,POR,SAC,0,1,31,28,0,3,-6
159,POR,SAC,0,1,25,24,1,3,-6
159,POR,SAC,0,1,24,24,0,5,-3
159,POR,SAC,0,1,24,20,0,5,-3
159,POR,SAC,0,1,20,13,0,3,-4
159,POR,SAC,0,1,13,13,0,5,-4
159,POR,SAC,0,1,13,4,0,3,-6
159,POR,SAC,0,1,2,1,0,2,-6
159,POR,SAC,0,1,0,0,0,2,-6
159,POR,SAC,0,1,0,0,1,2,-6
160,CLE,PHX,1,0,159,153,0,5,3
160,CLE,PHX,0,1,151,143,0,2,-2
160,CLE,PHX,1,0,141,119,0,3,2
160,CLE,PHX,1,0,117,104,1,2,2
160,CLE,PHX,0,1,104,88,1,3,-4
160,CLE,PHX,1,0,88,76,0,3,1
160,CLE,PHX,1,0,74,54,0,3,1
160,CLE,PHX,0,1,52,47,0,5,-1
160,CLE,PHX,0,1,47,47,0,0,-1
160,CLE,PHX,1,0,47,22,1,3,1
160,CLE,PHX,0,1,21,15,0,2,-4
160,CLE,PHX,0,1,12,12,0,2,-4
160,CLE,PHX,0,1,11,11,0,0,-4
160,CLE,PHX,0,1,11,8,0,5,-4
160,CLE,PHX,0,1,8,2,0,3,-6
160,CLE,PHX,0,1,1,1,1,2,-6
161,PHI,UTA,1,0,180,163,0,3,-5
161,PHI,UTA,0,1,163,140,0,2,5
161,PHI,UTA,0,1,139,139,0,0,5
161,PHI,UTA,1,0,139,127,0,3,-5
161,PHI,UTA,0,1,127,127,0,5,5
161,PHI,UTA,0,1,127,104,0,2,3
161,PHI,UTA,1,0,103,94,0,2,-3
161,PHI,UTA,1,0,94,82,1,3,-3
161,PHI,UTA,0,1,82,63,0,3,0
161,PHI,UTA,0,1,62,54,0,2,0
161,PHI,UTA,1,0,49,38,1,2,0
161,PHI,UTA,0,1,38,34,1,3,-2
161,PHI,UTA,1,0,34,27,0,2,-1
161,PHI,UTA,1,0,27,22,0,2,-1
161,PHI,UTA,1,0,22,21,0,5,-1
161,PHI,UTA,1,0,21,2,0,2,-2
161,PHI,UTA,1,0,1,0,0,5,-2
162,MIA,MEM,0,1,177,151,0,2,0
162,MIA,MEM,1,0,149,137,0,3,0
162,MIA,MEM,1,0,136,114,0,2,0
162,MIA,MEM,1,0,113,112,0,0,0
162,MIA,MEM,0,1,112,96,0,2,0
162,MIA,MEM,1,0,95,86,0,5,0
162,MIA,MEM,1,0,86,86,0,0,0
162,MIA,MEM,0,1,86,64,0,2,0
162,MIA,MEM,1,0,62,45,0,2,0
162,MIA,MEM,0,1,44,44,0,5,0
162,MIA,MEM,1,0,44,29,0,2,0
162,MIA,MEM,0,1,17,6,0,2,0
162,MIA,MEM,1,0,5,1,0,2,0
163,IND,CHI,1,0,173,169,1,3,4
163,IND,CHI,1,0,169,154,0,5,7
163,IND,CHI,1,0,154,136,0,2,6
163,IND,CHI,1,0,135,126,0,5,6
163,IND,CHI,1,0,124,124,0,5,5
163,IND,CHI,1,0,124,108,0,2,3
163,IND,CHI,0,1,108,84,0,3,-3
163,IND,CHI,0,1,82,75,0,0,-3
163,IND,CHI,1,0,75,60,1,2,3
163,IND,CHI,1,0,60,54,0,5,5
163,IND,CHI,1,0,54,46,0,0,3
163,IND,CHI,0,1,46,35,1,3,-3
163,IND,CHI,1,0,35,32,1,2,0
163,IND,CHI,0,1,31,26,1,2,-2
163,IND,CHI,1,0,25,1,0,3,0
164,IND,CHI,0,1,179,166,0,2,5
164,IND,CHI,0,1,165,165,1,2,5
164,IND,CHI,1,0,165,154,1,2,-7
164,IND,CHI,0,1,154,132,0,0,5
164,IND,CHI,0,1,132,131,0,5,5
164,IND,CHI,1,0,131,119,0,3,-5
164,IND,CHI,1,0,119,109,1,2,-5
164,IND,CHI,0,1,109,91,0,0,3
164,IND,CHI,1,0,91,76,0,0,-3
164,IND,CHI,0,1,76,59,1,2,3
164,IND,CHI,0,1,59,44,0,5,5
164,IND,CHI,0,1,44,26,0,0,3
164,IND,CHI,1,0,26,6,0,3,-3
164,IND,CHI,1,0,5,4,1,3,-3
164,IND,CHI,0,1,4,1,1,2,0
164,IND,CHI,1,0,1,0,0,2,-2
165,LAC,CHA,0,1,172,155,0,3,-10
165,LAC,CHA,1,0,153,142,0,3,10
165,LAC,CHA,1,0,137,121,0,2,10
165,LAC,CHA,1,0,120,116,0,5,10
165,LAC,CHA,0,1,116,99,0,5,-8
165,LAC,CHA,0,1,99,82,1,2,-9
165,LAC,CHA,0,1,82,66,0,5,-7
165,LAC,CHA,0,1,65,54,1,2,-8
165,LAC,CHA,0,1,54,43,0,5,-6
165,LAC,CHA,1,0,43,38,0,5,8
165,LAC,CHA,0,1,38,33,0,5,-6
165,LAC,CHA,0,1,33,26,1,2,-8
165,LAC,CHA,0,1,26,18,0,5,-6
165,LAC,CHA,1,0,18,13,0,5,8
165,LAC,CHA,0,1,13,12,0,5,-5
165,LAC,CHA,0,1,11,8,0,3,-5
165,LAC,CHA,0,1,7,1,0,3,-5
166,PHI,SAC,0,1,159,141,0,2,-2
166,PHI,SAC,1,0,141,122,1,2,2
166,PHI,SAC,0,1,122,107,0,0,-4
166,PHI,SAC,0,1,107,107,0,5,-4
166,PHI,SAC,0,1,107,87,0,5,-4
166,PHI,SAC,1,0,87,75,0,5,6
166,PHI,SAC,1,0,75,52,0,3,4
166,PHI,SAC,0,1,51,49,0,5,-4
166,PHI,SAC,1,0,49,44,0,5,5
166,PHI,SAC,1,0,43,18,0,3,5
166,PHI,SAC,0,1,18,18,0,5,-5
166,PHI,SAC,0,1,17,9,0,0,-6
166,PHI,SAC,0,1,9,8,0,5,-6
166,PHI,SAC,0,1,7,0,1,2,-7
167,WAS,TOR,0,1,163,160,0,2,7
167,WAS,TOR,1,0,159,156,0,2,-7
167,WAS,TOR,0,1,155,155,0,5,7
167,WAS,TOR,1,0,155,146,0,2,-7
167,WAS,TOR,0,1,145,128,0,3,7
167,WAS,TOR,1,0,127,118,1,2,-7
167,WAS,TOR,0,1,118,99,0,2,5
167,WAS,TOR,1,0,97,88,1,2,-5
167,WAS,TOR,0,1,88,69,0,2,3
